member_full,last_name,first_name,party,state,vote_cast,lis_member_id,members_Id,vote_number
Grassley (R-IA),Grassley,Chuck,R,IA,Nay,S153,0,292
Hatch (R-UT),Hatch,Orrin,R,UT,Yea,S118,0,292
Heinrich (D-NM),Heinrich,Martin,D,NM,Yea,S359,0,292
Heitkamp (D-ND),Heitkamp,Heidi,D,ND,Yea,S360,0,292
Heller (R-NV),Heller,Dean,R,NV,Nay,S352,0,292
Hirono (D-HI),Hirono,Mazie,D,HI,Yea,S361,0,292
Hoeven (R-ND),Hoeven,John,R,ND,Nay,S344,0,292
Inhofe (R-OK),Inhofe,Jim,R,OK,Nay,S236,0,292
Isakson (R-GA),Isakson,Johnny,R,GA,Nay,S305,0,292
Johnson (R-WI),Johnson,Ron,R,WI,Nay,S345,0,292
Kaine (D-VA),Kaine,Timothy,D,VA,Yea,S362,0,292
King (I-ME),King,Angus,I,ME,Yea,S363,0,292
Kirk (R-IL),Kirk,Mark,R,IL,Yea,S339,0,292
Klobuchar (D-MN),Klobuchar,Amy,D,MN,Yea,S311,0,292
Lankford (R-OK),Lankford,James,R,OK,Nay,S378,0,292
Leahy (D-VT),Leahy,Patrick,D,VT,Yea,S057,0,292
Lee (R-UT),Lee,Mike,R,UT,Nay,S346,0,292
Manchin (D-WV),Manchin,Joe,D,WV,Yea,S338,0,292
Markey (D-MA),Markey,Edward,D,MA,Yea,S369,0,292
McCain (R-AZ),McCain,John,R,AZ,Yea,S197,0,292
McCaskill (D-MO),McCaskill,Claire,D,MO,Yea,S312,0,292
McConnell (R-KY),McConnell,Mitch,R,KY,Yea,S174,0,292
Menendez (D-NJ),Menendez,Robert,D,NJ,Yea,S306,0,292
Merkley (D-OR),Merkley,Jeff,D,OR,Yea,S322,0,292
Mikulski (D-MD),Mikulski,Barbara,D,MD,Yea,S182,0,292
Moran (R-KS),Moran,Jerry,R,KS,Nay,S347,0,292
Murkowski (R-AK),Murkowski,Lisa,R,AK,Yea,S288,0,292
Murphy (D-CT),Murphy,Christopher,D,CT,Not Voting,S364,0,292
Murray (D-WA),Murray,Patty,D,WA,Yea,S229,0,292
Nelson (D-FL),Nelson,Bill,D,FL,Yea,S282,0,292
Paul (R-KY),Paul,Rand,R,KY,Nay,S348,0,292
Perdue (R-GA),Perdue,David,R,GA,Nay,S379,0,292
Peters (D-MI),Peters,Gary,D,MI,Yea,S380,0,292
Portman (R-OH),Portman,Rob,R,OH,Nay,S349,0,292
Reed (D-RI),Reed,John,D,RI,Yea,S259,0,292
Reid (D-NV),Reid,Harry,D,NV,Yea,S198,0,292
Risch (R-ID),Risch,James,R,ID,Nay,S323,0,292
Roberts (R-KS),Roberts,Pat,R,KS,Yea,S260,0,292
Rounds (R-SD),Rounds,Mike,R,SD,Yea,S381,0,292
Rubio (R-FL),Rubio,Marco,R,FL,Nay,S350,0,292
Sanders (I-VT),Sanders,Bernie,I,VT,Yea,S313,0,292
Sasse (R-NE),Sasse,Ben,R,NE,Nay,S382,0,292
Schatz (D-HI),Schatz,Brian,D,HI,Yea,S353,0,292
Schumer (D-NY),Schumer,Charles,D,NY,Yea,S270,0,292
Scott (R-SC),Scott,Timothy,R,SC,Nay,S365,0,292
Sessions (R-AL),Sessions,Jefferson,R,AL,Nay,S261,0,292
Shaheen (D-NH),Shaheen,Jeanne,D,NH,Yea,S324,0,292
Shelby (R-AL),Shelby,Richard,R,AL,Nay,S184,0,292
Stabenow (D-MI),Stabenow,Debbie,D,MI,Yea,S284,0,292
Sullivan (R-AK),Sullivan,Dan,R,AK,Nay,S383,0,292
Tester (D-MT),Tester,Jon,D,MT,Yea,S314,0,292
Thune (R-SD),Thune,John,R,SD,Yea,S303,0,292
Tillis (R-NC),Tillis,Thomas,R,NC,Yea,S384,0,292
Toomey (R-PA),Toomey,Pat,R,PA,Nay,S351,0,292
Udall (D-NM),Udall,Tom,D,NM,Yea,S326,0,292
Vitter (R-LA),Vitter,David,R,LA,Not Voting,S299,0,292
Warner (D-VA),Warner,Mark,D,VA,Yea,S327,0,292
Warren (D-MA),Warren,Elizabeth,D,MA,Yea,S366,0,292
Whitehouse (D-RI),Whitehouse,Sheldon,D,RI,Yea,S316,0,292
Wicker (R-MS),Wicker,Roger,R,MS,Yea,S318,0,292
Wyden (D-OR),Wyden,Ron,D,OR,Yea,S247,0,292
Alexander (R-TN),Alexander,Lamar,R,TN,Yea,S289,0,293
Ayotte (R-NH),Ayotte,Kelly,R,NH,Yea,S340,0,293
Baldwin (D-WI),Baldwin,Tammy,D,WI,Yea,S354,0,293
Barrasso (R-WY),Barrasso,John,R,WY,Yea,S317,0,293
Bennet (D-CO),Bennet,Michael,D,CO,Yea,S330,0,293
Blumenthal (D-CT),Blumenthal,Richard,D,CT,Yea,S341,0,293
Blunt (R-MO),Blunt,Roy,R,MO,Nay,S342,0,293
Booker (D-NJ),Booker,Cory,D,NJ,Yea,S370,0,293
Boozman (R-AR),Boozman,John,R,AR,Nay,S343,0,293
Boxer (D-CA),Boxer,Barbara,D,CA,Yea,S223,0,293
Brown (D-OH),Brown,Sherrod,D,OH,Yea,S307,0,293
Burr (R-NC),Burr,Richard,R,NC,Nay,S300,0,293
Cantwell (D-WA),Cantwell,Maria,D,WA,Yea,S275,0,293
Capito (R-WV),Capito,Shelley,R,WV,Yea,S372,0,293
Cardin (D-MD),Cardin,Ben,D,MD,Yea,S308,0,293
Carper (D-DE),Carper,Thomas,D,DE,Yea,S277,0,293
Casey (D-PA),Casey,Bob,D,PA,Yea,S309,0,293
Cassidy (R-LA),Cassidy,Bill,R,LA,Nay,S373,0,293
Coats (R-IN),Coats,Dan,R,IN,Nay,S212,0,293
Cochran (R-MS),Cochran,Thad,R,MS,Yea,S136,0,293
Collins (R-ME),Collins,Susan,R,ME,Yea,S252,0,293
Coons (D-DE),Coons,Christopher,D,DE,Yea,S337,0,293
Corker (R-TN),Corker,Bob,R,TN,Nay,S310,0,293
Cornyn (R-TX),Cornyn,John,R,TX,Yea,S287,0,293
Cotton (R-AR),Cotton,Tom,R,AR,Nay,S374,0,293
Crapo (R-ID),Crapo,Mike,R,ID,Nay,S266,0,293
Cruz (R-TX),Cruz,Ted,R,TX,Nay,S355,0,293
Daines (R-MT),Daines,Steve,R,MT,Nay,S375,0,293
Donnelly (D-IN),Donnelly,Joe,D,IN,Yea,S356,0,293
Durbin (D-IL),Durbin,Richard,D,IL,Yea,S253,0,293
Enzi (R-WY),Enzi,Mike,R,WY,Nay,S254,0,293
Ernst (R-IA),Ernst,Joni,R,IA,Nay,S376,0,293
Feinstein (D-CA),Feinstein,Dianne,D,CA,Yea,S221,0,293
Fischer (R-NE),Fischer,Deb,R,NE,Nay,S357,0,293
Flake (R-AZ),Flake,Jeff,R,AZ,Nay,S358,0,293
Franken (D-MN),Franken,Al,D,MN,Yea,S332,0,293
Gardner (R-CO),Gardner,Cory,R,CO,Nay,S377,0,293
Gillibrand (D-NY),Gillibrand,Kirsten,D,NY,Yea,S331,0,293
Graham (R-SC),Graham,Lindsey,R,SC,Yea,S293,0,293
Grassley (R-IA),Grassley,Chuck,R,IA,Nay,S153,0,293
Hatch (R-UT),Hatch,Orrin,R,UT,Yea,S118,0,293
Heinrich (D-NM),Heinrich,Martin,D,NM,Yea,S359,0,293
Heitkamp (D-ND),Heitkamp,Heidi,D,ND,Yea,S360,0,293
Heller (R-NV),Heller,Dean,R,NV,Nay,S352,0,293
Hirono (D-HI),Hirono,Mazie,D,HI,Yea,S361,0,293
Hoeven (R-ND),Hoeven,John,R,ND,Nay,S344,0,293
Inhofe (R-OK),Inhofe,Jim,R,OK,Nay,S236,0,293
Isakson (R-GA),Isakson,Johnny,R,GA,Nay,S305,0,293
Johnson (R-WI),Johnson,Ron,R,WI,Nay,S345,0,293
Kaine (D-VA),Kaine,Timothy,D,VA,Yea,S362,0,293
King (I-ME),King,Angus,I,ME,Yea,S363,0,293
Kirk (R-IL),Kirk,Mark,R,IL,Yea,S339,0,293
Klobuchar (D-MN),Klobuchar,Amy,D,MN,Yea,S311,0,293
Lankford (R-OK),Lankford,James,R,OK,Nay,S378,0,293
Leahy (D-VT),Leahy,Patrick,D,VT,Yea,S057,0,293
Lee (R-UT),Lee,Mike,R,UT,Nay,S346,0,293
Manchin (D-WV),Manchin,Joe,D,WV,Yea,S338,0,293
Markey (D-MA),Markey,Edward,D,MA,Yea,S369,0,293
McCain (R-AZ),McCain,John,R,AZ,Yea,S197,0,293
McCaskill (D-MO),McCaskill,Claire,D,MO,Yea,S312,0,293
McConnell (R-KY),McConnell,Mitch,R,KY,Yea,S174,0,293
Menendez (D-NJ),Menendez,Robert,D,NJ,Yea,S306,0,293
Merkley (D-OR),Merkley,Jeff,D,OR,Yea,S322,0,293
Mikulski (D-MD),Mikulski,Barbara,D,MD,Yea,S182,0,293
Moran (R-KS),Moran,Jerry,R,KS,Nay,S347,0,293
Murkowski (R-AK),Murkowski,Lisa,R,AK,Yea,S288,0,293
Murphy (D-CT),Murphy,Christopher,D,CT,Yea,S364,0,293
Murray (D-WA),Murray,Patty,D,WA,Yea,S229,0,293
Nelson (D-FL),Nelson,Bill,D,FL,Yea,S282,0,293
Paul (R-KY),Paul,Rand,R,KY,Nay,S348,0,293
Perdue (R-GA),Perdue,David,R,GA,Nay,S379,0,293
Peters (D-MI),Peters,Gary,D,MI,Yea,S380,0,293
Portman (R-OH),Portman,Rob,R,OH,Nay,S349,0,293
Reed (D-RI),Reed,John,D,RI,Yea,S259,0,293
Reid (D-NV),Reid,Harry,D,NV,Yea,S198,0,293
Risch (R-ID),Risch,James,R,ID,Nay,S323,0,293
Roberts (R-KS),Roberts,Pat,R,KS,Yea,S260,0,293
Rounds (R-SD),Rounds,Mike,R,SD,Yea,S381,0,293
Rubio (R-FL),Rubio,Marco,R,FL,Nay,S350,0,293
Sanders (I-VT),Sanders,Bernie,I,VT,Yea,S313,0,293
Sasse (R-NE),Sasse,Ben,R,NE,Nay,S382,0,293
Schatz (D-HI),Schatz,Brian,D,HI,Yea,S353,0,293
Schumer (D-NY),Schumer,Charles,D,NY,Yea,S270,0,293
Scott (R-SC),Scott,Timothy,R,SC,Nay,S365,0,293
Sessions (R-AL),Sessions,Jefferson,R,AL,Nay,S261,0,293
Shaheen (D-NH),Shaheen,Jeanne,D,NH,Yea,S324,0,293
Shelby (R-AL),Shelby,Richard,R,AL,Nay,S184,0,293
Stabenow (D-MI),Stabenow,Debbie,D,MI,Yea,S284,0,293
Sullivan (R-AK),Sullivan,Dan,R,AK,Nay,S383,0,293
Tester (D-MT),Tester,Jon,D,MT,Yea,S314,0,293
Thune (R-SD),Thune,John,R,SD,Yea,S303,0,293
Tillis (R-NC),Tillis,Thomas,R,NC,Yea,S384,0,293
Toomey (R-PA),Toomey,Pat,R,PA,Nay,S351,0,293
Udall (D-NM),Udall,Tom,D,NM,Yea,S326,0,293
Vitter (R-LA),Vitter,David,R,LA,Not Voting,S299,0,293
Warner (D-VA),Warner,Mark,D,VA,Yea,S327,0,293
Warren (D-MA),Warren,Elizabeth,D,MA,Yea,S366,0,293
Whitehouse (D-RI),Whitehouse,Sheldon,D,RI,Yea,S316,0,293
Wicker (R-MS),Wicker,Roger,R,MS,Yea,S318,0,293
Wyden (D-OR),Wyden,Ron,D,OR,Yea,S247,0,293
Alexander (R-TN),Alexander,Lamar,R,TN,Yea,S289,0,294
Ayotte (R-NH),Ayotte,Kelly,R,NH,Yea,S340,0,294
Baldwin (D-WI),Baldwin,Tammy,D,WI,Yea,S354,0,294
Barrasso (R-WY),Barrasso,John,R,WY,Yea,S317,0,294
Bennet (D-CO),Bennet,Michael,D,CO,Yea,S330,0,294
Blumenthal (D-CT),Blumenthal,Richard,D,CT,Yea,S341,0,294
Blunt (R-MO),Blunt,Roy,R,MO,Nay,S342,0,294
Booker (D-NJ),Booker,Cory,D,NJ,Yea,S370,0,294
Boozman (R-AR),Boozman,John,R,AR,Nay,S343,0,294
Boxer (D-CA),Boxer,Barbara,D,CA,Yea,S223,0,294
Brown (D-OH),Brown,Sherrod,D,OH,Yea,S307,0,294
Burr (R-NC),Burr,Richard,R,NC,Nay,S300,0,294
Cantwell (D-WA),Cantwell,Maria,D,WA,Yea,S275,0,294
Capito (R-WV),Capito,Shelley,R,WV,Yea,S372,0,294
Cardin (D-MD),Cardin,Ben,D,MD,Yea,S308,0,294
Carper (D-DE),Carper,Thomas,D,DE,Yea,S277,0,294
Casey (D-PA),Casey,Bob,D,PA,Yea,S309,0,294
Cassidy (R-LA),Cassidy,Bill,R,LA,Nay,S373,0,294
Coats (R-IN),Coats,Dan,R,IN,Nay,S212,0,294
Cochran (R-MS),Cochran,Thad,R,MS,Yea,S136,0,294
Collins (R-ME),Collins,Susan,R,ME,Yea,S252,0,294
Coons (D-DE),Coons,Christopher,D,DE,Yea,S337,0,294
Corker (R-TN),Corker,Bob,R,TN,Nay,S310,0,294
Cornyn (R-TX),Cornyn,John,R,TX,Yea,S287,0,294
Cotton (R-AR),Cotton,Tom,R,AR,Nay,S374,0,294
Crapo (R-ID),Crapo,Mike,R,ID,Nay,S266,0,294
Cruz (R-TX),Cruz,Ted,R,TX,Nay,S355,0,294
Daines (R-MT),Daines,Steve,R,MT,Nay,S375,0,294
Donnelly (D-IN),Donnelly,Joe,D,IN,Yea,S356,0,294
Durbin (D-IL),Durbin,Richard,D,IL,Yea,S253,0,294
Enzi (R-WY),Enzi,Mike,R,WY,Nay,S254,0,294
Ernst (R-IA),Ernst,Joni,R,IA,Nay,S376,0,294
Feinstein (D-CA),Feinstein,Dianne,D,CA,Yea,S221,0,294
Fischer (R-NE),Fischer,Deb,R,NE,Nay,S357,0,294
Flake (R-AZ),Flake,Jeff,R,AZ,Nay,S358,0,294
Franken (D-MN),Franken,Al,D,MN,Yea,S332,0,294
Gardner (R-CO),Gardner,Cory,R,CO,Nay,S377,0,294
Gillibrand (D-NY),Gillibrand,Kirsten,D,NY,Yea,S331,0,294
Graham (R-SC),Graham,Lindsey,R,SC,Yea,S293,0,294
Grassley (R-IA),Grassley,Chuck,R,IA,Nay,S153,0,294
Hatch (R-UT),Hatch,Orrin,R,UT,Yea,S118,0,294
Heinrich (D-NM),Heinrich,Martin,D,NM,Yea,S359,0,294
Heitkamp (D-ND),Heitkamp,Heidi,D,ND,Yea,S360,0,294
Heller (R-NV),Heller,Dean,R,NV,Nay,S352,0,294
Hirono (D-HI),Hirono,Mazie,D,HI,Yea,S361,0,294
Hoeven (R-ND),Hoeven,John,R,ND,Nay,S344,0,294
Inhofe (R-OK),Inhofe,Jim,R,OK,Nay,S236,0,294
Isakson (R-GA),Isakson,Johnny,R,GA,Nay,S305,0,294
Johnson (R-WI),Johnson,Ron,R,WI,Nay,S345,0,294
Kaine (D-VA),Kaine,Timothy,D,VA,Yea,S362,0,294
King (I-ME),King,Angus,I,ME,Yea,S363,0,294
Kirk (R-IL),Kirk,Mark,R,IL,Yea,S339,0,294
Klobuchar (D-MN),Klobuchar,Amy,D,MN,Yea,S311,0,294
Lankford (R-OK),Lankford,James,R,OK,Nay,S378,0,294
Leahy (D-VT),Leahy,Patrick,D,VT,Yea,S057,0,294
Lee (R-UT),Lee,Mike,R,UT,Nay,S346,0,294
Manchin (D-WV),Manchin,Joe,D,WV,Yea,S338,0,294
Markey (D-MA),Markey,Edward,D,MA,Yea,S369,0,294
McCain (R-AZ),McCain,John,R,AZ,Yea,S197,0,294
McCaskill (D-MO),McCaskill,Claire,D,MO,Yea,S312,0,294
McConnell (R-KY),McConnell,Mitch,R,KY,Yea,S174,0,294
Menendez (D-NJ),Menendez,Robert,D,NJ,Yea,S306,0,294
Merkley (D-OR),Merkley,Jeff,D,OR,Yea,S322,0,294
Mikulski (D-MD),Mikulski,Barbara,D,MD,Yea,S182,0,294
Moran (R-KS),Moran,Jerry,R,KS,Nay,S347,0,294
Murkowski (R-AK),Murkowski,Lisa,R,AK,Yea,S288,0,294
Murphy (D-CT),Murphy,Christopher,D,CT,Yea,S364,0,294
Murray (D-WA),Murray,Patty,D,WA,Yea,S229,0,294
Nelson (D-FL),Nelson,Bill,D,FL,Yea,S282,0,294
Paul (R-KY),Paul,Rand,R,KY,Nay,S348,0,294
Perdue (R-GA),Perdue,David,R,GA,Nay,S379,0,294
Peters (D-MI),Peters,Gary,D,MI,Yea,S380,0,294
Portman (R-OH),Portman,Rob,R,OH,Nay,S349,0,294
Reed (D-RI),Reed,John,D,RI,Yea,S259,0,294
Reid (D-NV),Reid,Harry,D,NV,Yea,S198,0,294
Risch (R-ID),Risch,James,R,ID,Nay,S323,0,294
Roberts (R-KS),Roberts,Pat,R,KS,Yea,S260,0,294
Rounds (R-SD),Rounds,Mike,R,SD,Yea,S381,0,294
Rubio (R-FL),Rubio,Marco,R,FL,Nay,S350,0,294
Sanders (I-VT),Sanders,Bernie,I,VT,Yea,S313,0,294
Sasse (R-NE),Sasse,Ben,R,NE,Nay,S382,0,294
Schatz (D-HI),Schatz,Brian,D,HI,Yea,S353,0,294
Schumer (D-NY),Schumer,Charles,D,NY,Yea,S270,0,294
Scott (R-SC),Scott,Timothy,R,SC,Nay,S365,0,294
Sessions (R-AL),Sessions,Jefferson,R,AL,Nay,S261,0,294
Shaheen (D-NH),Shaheen,Jeanne,D,NH,Yea,S324,0,294
Shelby (R-AL),Shelby,Richard,R,AL,Nay,S184,0,294
Stabenow (D-MI),Stabenow,Debbie,D,MI,Yea,S284,0,294
Sullivan (R-AK),Sullivan,Dan,R,AK,Nay,S383,0,294
Tester (D-MT),Tester,Jon,D,MT,Yea,S314,0,294
Thune (R-SD),Thune,John,R,SD,Yea,S303,0,294
Tillis (R-NC),Tillis,Thomas,R,NC,Yea,S384,0,294
Toomey (R-PA),Toomey,Pat,R,PA,Nay,S351,0,294
Udall (D-NM),Udall,Tom,D,NM,Yea,S326,0,294
Vitter (R-LA),Vitter,David,R,LA,Not Voting,S299,0,294
Warner (D-VA),Warner,Mark,D,VA,Yea,S327,0,294
Warren (D-MA),Warren,Elizabeth,D,MA,Yea,S366,0,294
Whitehouse (D-RI),Whitehouse,Sheldon,D,RI,Yea,S316,0,294
Wicker (R-MS),Wicker,Roger,R,MS,Yea,S318,0,294
Wyden (D-OR),Wyden,Ron,D,OR,Yea,S247,0,294
Alexander (R-TN),Alexander,Lamar,R,TN,Yea,S289,0,295
Ayotte (R-NH),Ayotte,Kelly,R,NH,Yea,S340,0,295
Baldwin (D-WI),Baldwin,Tammy,D,WI,Nay,S354,0,295
Barrasso (R-WY),Barrasso,John,R,WY,Yea,S317,0,295
Bennet (D-CO),Bennet,Michael,D,CO,Nay,S330,0,295
Blumenthal (D-CT),Blumenthal,Richard,D,CT,Nay,S341,0,295
Blunt (R-MO),Blunt,Roy,R,MO,Yea,S342,0,295
Booker (D-NJ),Booker,Cory,D,NJ,Nay,S370,0,295
Boozman (R-AR),Boozman,John,R,AR,Yea,S343,0,295
Boxer (D-CA),Boxer,Barbara,D,CA,Nay,S223,0,295
Brown (D-OH),Brown,Sherrod ,D,OH,Not Voting,S307,0,295
Burr (R-NC),Burr,Richard,R,NC,Yea,S300,0,295
Cantwell (D-WA),Cantwell,Maria,D,WA,Nay,S275,0,295
Capito (R-WV),Capito,Shelley,R,WV,Yea,S372,0,295
Cardin (D-MD),Cardin,Ben,D,MD,Nay,S308,0,295
Carper (D-DE),Carper,Thomas,D,DE,Nay,S277,0,295
Casey (D-PA),Casey,Bob,D,PA,Nay,S309,0,295
Cassidy (R-LA),Cassidy,Bill,R,LA,Yea,S373,0,295
Coats (R-IN),Coats,Dan,R,IN,Yea,S212,0,295
Cochran (R-MS),Cochran,Thad,R,MS,Yea,S136,0,295
Collins (R-ME),Collins,Susan,R,ME,Yea,S252,0,295
Coons (D-DE),Coons,Christopher,D,DE,Nay,S337,0,295
Corker (R-TN),Corker,Bob,R,TN,Yea,S310,0,295
Cornyn (R-TX),Cornyn,John,R,TX,Yea,S287,0,295
Cotton (R-AR),Cotton,Tom,R,AR,Yea,S374,0,295
Crapo (R-ID),Crapo,Mike,R,ID,Yea,S266,0,295
Cruz (R-TX),Cruz,Ted,R,TX,Yea,S355,0,295
Daines (R-MT),Daines,Steve,R,MT,Yea,S375,0,295
Donnelly (D-IN),Donnelly,Joe,D,IN,Yea,S356,0,295
Durbin (D-IL),Durbin,Richard,D,IL,Nay,S253,0,295
Enzi (R-WY),Enzi,Mike,R,WY,Yea,S254,0,295
Ernst (R-IA),Ernst,Joni,R,IA,Yea,S376,0,295
Feinstein (D-CA),Feinstein,Dianne,D,CA,Nay,S221,0,295
Fischer (R-NE),Fischer,Deb,R,NE,Yea,S357,0,295
Flake (R-AZ),Flake,Jeff,R,AZ,Yea,S358,0,295
Franken (D-MN),Franken,Al,D,MN,Nay,S332,0,295
Gardner (R-CO),Gardner,Cory,R,CO,Yea,S377,0,295
Gillibrand (D-NY),Gillibrand,Kirsten,D,NY,Nay,S331,0,295
Graham (R-SC),Graham,Lindsey,R,SC,Yea,S293,0,295
Grassley (R-IA),Grassley,Chuck,R,IA,Yea,S153,0,295
Hatch (R-UT),Hatch,Orrin,R,UT,Not Voting,S118,0,295
Heinrich (D-NM),Heinrich,Martin,D,NM,Nay,S359,0,295
Heitkamp (D-ND),Heitkamp,Heidi,D,ND,Yea,S360,0,295
Heller (R-NV),Heller,Dean,R,NV,Yea,S352,0,295
Hirono (D-HI),Hirono,Mazie,D,HI,Nay,S361,0,295
Hoeven (R-ND),Hoeven,John,R,ND,Yea,S344,0,295
Inhofe (R-OK),Inhofe,Jim,R,OK,Yea,S236,0,295
Isakson (R-GA),Isakson,Johnny,R,GA,Yea,S305,0,295
Johnson (R-WI),Johnson,Ron,R,WI,Yea,S345,0,295
Kaine (D-VA),Kaine,Timothy,D,VA,Nay,S362,0,295
King (I-ME),King,Angus,I,ME,Nay,S363,0,295
Kirk (R-IL),Kirk,Mark,R,IL,Yea,S339,0,295
Klobuchar (D-MN),Klobuchar,Amy,D,MN,Nay,S311,0,295
Lankford (R-OK),Lankford,James,R,OK,Yea,S378,0,295
Leahy (D-VT),Leahy,Patrick,D,VT,Nay,S057,0,295
Lee (R-UT),Lee,Mike,R,UT,Yea,S346,0,295
Manchin (D-WV),Manchin,Joe,D,WV,Yea,S338,0,295
Markey (D-MA),Markey,Edward,D,MA,Nay,S369,0,295
McCain (R-AZ),McCain,John,R,AZ,Yea,S197,0,295
McCaskill (D-MO),McCaskill,Claire,D,MO,Yea,S312,0,295
McConnell (R-KY),McConnell,Mitch,R,KY,Yea,S174,0,295
Menendez (D-NJ),Menendez,Robert,D,NJ,Nay,S306,0,295
Merkley (D-OR),Merkley,Jeff,D,OR,Nay,S322,0,295
Mikulski (D-MD),Mikulski,Barbara,D,MD,Nay,S182,0,295
Moran (R-KS),Moran,Jerry,R,KS,Yea,S347,0,295
Murkowski (R-AK),Murkowski,Lisa,R,AK,Yea,S288,0,295
Murphy (D-CT),Murphy,Christopher,D,CT,Nay,S364,0,295
Murray (D-WA),Murray,Patty,D,WA,Nay,S229,0,295
Nelson (D-FL),Nelson,Bill,D,FL,Nay,S282,0,295
Paul (R-KY),Paul,Rand,R,KY,Yea,S348,0,295
Perdue (R-GA),Perdue,David,R,GA,Yea,S379,0,295
Peters (D-MI),Peters,Gary,D,MI,Nay,S380,0,295
Portman (R-OH),Portman,Rob,R,OH,Yea,S349,0,295
Reed (D-RI),Reed,John,D,RI,Nay,S259,0,295
Reid (D-NV),Reid,Harry,D,NV,Nay,S198,0,295
Risch (R-ID),Risch,James ,R,ID,Yea,S323,0,295
Roberts (R-KS),Roberts,Pat,R,KS,Yea,S260,0,295
Rounds (R-SD),Rounds,Mike,R,SD,Yea,S381,0,295
Rubio (R-FL),Rubio,Marco,R,FL,Yea,S350,0,295
Sanders (I-VT),Sanders,Bernie,I,VT,Nay,S313,0,295
Sasse (R-NE),Sasse,Ben,R,NE,Yea,S382,0,295
Schatz (D-HI),Schatz,Brian,D,HI,Nay,S353,0,295
Schumer (D-NY),Schumer,Charles,D,NY,Nay,S270,0,295
Scott (R-SC),Scott,Timothy,R,SC,Yea,S365,0,295
Sessions (R-AL),Sessions,Jefferson,R,AL,Yea,S261,0,295
Shaheen (D-NH),Shaheen,Jeanne,D,NH,Nay,S324,0,295
Shelby (R-AL),Shelby,Richard,R,AL,Yea,S184,0,295
Stabenow (D-MI),Stabenow,Debbie,D,MI,Nay,S284,0,295
Sullivan (R-AK),Sullivan,Dan,R,AK,Yea,S383,0,295
Tester (D-MT),Tester,Jon,D,MT,Nay,S314,0,295
Thune (R-SD),Thune,John,R,SD,Yea,S303,0,295
Tillis (R-NC),Tillis,Thomas,R,NC,Yea,S384,0,295
Toomey (R-PA),Toomey,Pat,R,PA,Yea,S351,0,295
Udall (D-NM),Udall,Tom,D,NM,Nay,S326,0,295
Vitter (R-LA),Vitter,David,R,LA,Yea,S299,0,295
Warner (D-VA),Warner,Mark,D,VA,Nay,S327,0,295
Warren (D-MA),Warren,Elizabeth,D,MA,Nay,S366,0,295
Whitehouse (D-RI),Whitehouse,Sheldon,D,RI,Nay,S316,0,295
Wicker (R-MS),Wicker,Roger,R,MS,Yea,S318,0,295
Wyden (D-OR),Wyden,Ron,D,OR,Nay,S247,0,295
Alexander (R-TN),Alexander,Lamar,R,TN,Yea,S289,0,296
Ayotte (R-NH),Ayotte,Kelly,R,NH,Yea,S340,0,296
Baldwin (D-WI),Baldwin,Tammy,D,WI,Nay,S354,0,296
Barrasso (R-WY),Barrasso,John,R,WY,Yea,S317,0,296
Bennet (D-CO),Bennet,Michael,D,CO,Nay,S330,0,296
Blumenthal (D-CT),Blumenthal,Richard,D,CT,Nay,S341,0,296
Blunt (R-MO),Blunt,Roy,R,MO,Yea,S342,0,296
Booker (D-NJ),Booker,Cory,D,NJ,Nay,S370,0,296
Boozman (R-AR),Boozman,John,R,AR,Yea,S343,0,296
Boxer (D-CA),Boxer,Barbara,D,CA,Nay,S223,0,296
Brown (D-OH),Brown,Sherrod ,D,OH,Not Voting,S307,0,296
Burr (R-NC),Burr,Richard,R,NC,Yea,S300,0,296
Cantwell (D-WA),Cantwell,Maria,D,WA,Nay,S275,0,296
Capito (R-WV),Capito,Shelley,R,WV,Yea,S372,0,296
Cardin (D-MD),Cardin,Ben,D,MD,Nay,S308,0,296
Carper (D-DE),Carper,Thomas,D,DE,Nay,S277,0,296
Casey (D-PA),Casey,Bob,D,PA,Nay,S309,0,296
Cassidy (R-LA),Cassidy,Bill,R,LA,Yea,S373,0,296
Coats (R-IN),Coats,Dan,R,IN,Yea,S212,0,296
Cochran (R-MS),Cochran,Thad,R,MS,Yea,S136,0,296
Collins (R-ME),Collins,Susan,R,ME,Nay,S252,0,296
Coons (D-DE),Coons,Christopher,D,DE,Nay,S337,0,296
Corker (R-TN),Corker,Bob,R,TN,Yea,S310,0,296
Cornyn (R-TX),Cornyn,John,R,TX,Yea,S287,0,296
Cotton (R-AR),Cotton,Tom,R,AR,Yea,S374,0,296
Crapo (R-ID),Crapo,Mike,R,ID,Yea,S266,0,296
Cruz (R-TX),Cruz,Ted,R,TX,Yea,S355,0,296
Daines (R-MT),Daines,Steve,R,MT,Yea,S375,0,296
Donnelly (D-IN),Donnelly,Joe,D,IN,Yea,S356,0,296
Durbin (D-IL),Durbin,Richard,D,IL,Nay,S253,0,296
Enzi (R-WY),Enzi,Mike,R,WY,Yea,S254,0,296
Ernst (R-IA),Ernst,Joni,R,IA,Yea,S376,0,296
Feinstein (D-CA),Feinstein,Dianne,D,CA,Nay,S221,0,296
Fischer (R-NE),Fischer,Deb,R,NE,Yea,S357,0,296
Flake (R-AZ),Flake,Jeff,R,AZ,Yea,S358,0,296
Franken (D-MN),Franken,Al,D,MN,Nay,S332,0,296
